          (   8,   10) (   8,    8) (   8,    9) (   8,   10) (   8,    9) (   9,    7) (   8,    9) (   8,   10) (   8,    9) (   8,   10)
          (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,   10) (   9,    9) (   8,    8) (   8,    8)
          (   8,    9) (   9,   10) (   9,    8) (   8,   10) (   8,   10) (   8,    9) (   8,    7) (   8,   10) (   8,    8) (   8,    9)
          (   8,    9) (   8,   10) (   8,    8) (   9,    8) (   9,    9) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10)
          (   8,   10) (   8,    8) (   8,    9) (   8,   10) (   8,   10) (   8,    8) (   8,   10) (   9,    9) (   8,   10) (   8,   10)
          (   8,    8) (   8,    9) (   8,    9) (   8,    7) (   8,   10) (   8,   10) (   8,    8) (   9,    9) (   8,   10) (   8,    8)
          (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,   10) (   8,    9) (   9,    9)
          (   8,    9) (   8,    8) (   8,    9) (   8,   10) (   9,    9) (   8,    8) (   8,    9) (   8,   10) (   8,    9) (   8,    9)
          (   8,    8) (   8,    9) (   8,    7) (   8,    9) (   8,   10) (   9,    9) (   8,    8) (   8,   10) (   8,   10) (   8,   10)
          (   9,    8) (   9,    9) (   8,   10) (   8,    9) (   8,    9) (   8,   10) (   8,   10) (   9,   10) (   8,    9) (   8,    9)
          (   9,    9) (   8,   10) (   8,    8) (   9,    9) (   8,   10) (   8,    8) (   8,    9) (   8,    9) (   8,    8) (   9,    9)
          (   8,    8) (   8,    9) (   8,   10) (   8,    9) (   8,    9) (   8,    8) (   8,   10) (   8,   10) (   8,    8) (   8,    8)
          (   8,   10) (   8,   10) (   8,    9) (   8,    9) (   8,    7) (   8,   10) (   8,    7) (   9,    9) (   9,   10) (   9,    8)
          (   8,    8) (   8,    9) (   8,    8) (   8,    8) (   8,   10) (   8,    9) (   8,   10) (   8,    9) (   8,    9) (   8,    8)
          (   8,    8) (   8,   10) (   8,   10) (   8,    7) (   8,   10) (   8,    9) (   8,    9) (   8,    9) (   8,   10) (   8,    9)
          (   8,    8) (   8,    9) (   8,    8) (   8,    9) (   9,    9) (   8,    8) (   8,    8) (   8,    8) (   8,   10) (   8,    9)
          (   8,    8) (   8,    9) (   9,    9) (   8,    9) (   9,    9) (   8,    9) (   8,   10) (   8,    9) (   8,    9) (   8,    9)
          (   8,    9) (   8,   10) (   8,   10) (   8,   10) (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    7) (   8,   10)
          (   8,    9) (   8,    8) (   8,    9) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,   10) (   8,    9) (   9,   10)
          (   8,    7) (   8,   10) (   8,   10) (   8,   10) (   8,    9) (   8,    9) (   8,   10) (   8,    8) (   8,   10) (   8,    9)
          (   9,    9) (   8,    9) (   8,   10) (   9,   10) (   8,   10) (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,   10)
          (   8,    9) (   8,    9) (   8,    9) (   8,   10) (   8,    9) (   8,   10) (   8,   10) (   9,    9) (   8,   10) (   8,    9)
          (   9,    9) (   8,   10) (   8,    9) (   8,   10) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,   10) (   8,   10)
          (   9,    9) (   8,    8) (   8,   10) (   8,   10) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    7) (   8,    6)
          (   9,    9) (   8,    9) (   8,   10) (   8,    8) (   8,    8) (   8,    8) (   9,    9) (   8,    9) (   9,   10) (   8,    7)
          (   8,    9) (   8,    9) (   8,   10) (   8,   10) (   8,    9) (   8,   10) (   8,    8) (   8,    9) (   9,   10) (   8,    8)
          (   8,    9) (   8,   10) (   8,   10) (   8,   10) (   8,    9) (   8,    9) (   8,   10) (   9,    9) (   8,   10) (   8,    9)
          (   8,   10) (   8,   10) (   8,   10) (   8,    9) (   9,    9) (   8,    9) (   8,    9) (   8,    9) (   8,   10) (   8,    8)
          (   8,   10) (   8,    9) (   8,   10) (   8,    8) (   8,   10) (   8,    9) (   8,    8) (   8,   10) (   8,    7) (   8,   10)
          (   8,    9) (   8,    9) (   8,    8) (   8,   10) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,    7)
          (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   9,    9) (   8,   10) (   8,   10) (   8,    9)
          (   8,   10) (   8,   10) (   8,   10) (   8,    9) (   9,   10) (   8,   10) (   8,   10) (   8,    9) (   8,    9) (   8,    9)
          (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,   10) (   8,   10) (   8,   10) (   9,    9) (   8,    8) (   8,   10)
          (   9,    9) (   8,   10) (   8,    9) (   8,    9) (   8,    9) (   8,   10) (   8,    7) (   8,    8) (   8,    8) (   8,   10)
         
node   6 sent_total   5577  recv_total   5926

node   7  (   0,    0) (   1,    0) (   0,    0) (   7,    2) (   7,    5) (   9,    9) (   9,    8) (   9,    6) (   9,    9) (  10,    7)
          (   9,    8) (   9,    7) (   9,    9) (   9,    9) (   9,    8) (   9,    7) (   9,    7) (   9,    7) (   9,    9) (  10,    8)
          (   9,    9) (   9,    8) (   9,    9) (   9,    8) (   9,    9) (   9,    9) (   9,    7) (   9,    9) (   9,    6) (   9,    9)
          (   9,    8) (   9,    6) (  10,    7) (   9,    7) (   9,    9) (   9,    9) (   9,    9) (   9,    8) (   9,    7) (   9,    6)
          (   9,    9) (   9,    5) (   9,    9) (   9,    9) (   9,    6) (   9,    8) (   9,    8) (   9,    9) (   9,    9) (   9,    7)
          (   9,    9) (   7,    9) (   7,    8) (   8,    8) (   9,    7) (   9,    7) (   8,    7) (   8,    9) (   9,    8) (   7,    7)
          (   7,    7) (   9,    8) (   9,    7) (   9,    7) (   8,    8) (   7,    7) (   8,    8) (   8,    9) (   8,    5) (   8,    7)
          (   6,    9) (   8,    6) (  10,    8) (   9,    7) (   9,    6) (   8,    6) (   8,    9) (   8,    5) (   9,    8) (   9,    8)
          (   9,    8) (   5,    7) (   7,    8) (   8,    9) (   8,    6) (   8,    5) (   9,    8) (   7,    7) (   9,    7) (   7,    7)
          (   7,    7) (   8,    8) (   8,    6) (   9,    9) (   8,    8) (   8,    8) (   8,    7) (   9,    6) (   7,    9) (   7,    7)
          (   9,    8) (   9,    8) (   7,    7) (  10,    7) (   8,    5) (   9,    7) (   6,    7) (   9,    7) (   8,    7) (   8,    7)
          (   8,    6) (   8,    7) (  10,    8) (   8,    6) (   8,    6) (   7,    8) (   7,    7) (   8,    8) (   9,    5) (   7,    5)
          (   8,    7) (   8,    6) (   8,    7) (   7,    7) (   7,    8) (   9,    8) (   8,    5) (   8,    7) (   9,    5) (   9,    6)
          (   8,    6) (   9,    8) (   9,    7) (   9,    7) (   9,    6) (   7,    6) (   6,    8) (  10,    7) (   9,    7) (   8,    7)
          (   8,    5) (   8,    6) (   9,    7) (   9,    6) (   8,    6) (   6,    8) (   8,    7) (   9,    7) (   9,    7) (   8,    7)
          (   9,    7) (   8,    5) (   8,    6) (   7,    8) (   7,    6) (   6,    6) (   5,    8) (   7,    7) (   8,    4) (   8,    6)
          (   5,    7) (   7,    7) (   8,    7) (   8,    5) (   6,    6) (   7,    7) (   8,    7) (   8,    5) (   8,    7) (   8,    5)
          (   7,    5) (   6,    6) (   7,    8) (   7,    5) (   8,    7) (   8,    7) (   8,    8) (   8,    4) (   7,    5) (   8,    5)
          (   6,    6) (   8,    5) (   6,    6) (   7,    7) (   6,    6) (   8,    8) (   7,    8) (   8,    6) (   7,    6) (   8,    7)
          (   8,    7) (   7,    7) (   8,    6) (   7,    8) (   8,    6) (   8,    7) (   8,    7) (   8,    6) (   7,    6) (   7,    6)
          (   8,    6) (   7,    7) (   8,    6) (   6,    7) (   7,    7) (   6,    7) (   8,    5) (   8,    6) (   7,    6) (   7,    6)
          (   7,    6) (   7,    7) (   7,    6) (   7,    8) (   7,    8) (   6,    5) (   7,    5) (   6,    6) (   8,    6) (   7,    8)
          (   7,    5) (   7,    7) (   7,    6) (   6,    8) (   7,    7) (   8,    6) (   6,    7) (   8,    7) (   8,    6) (   7,    6)
          (   8,    6) (   5,    8) (   8,    7) (   7,    8) (   8,    6) (   7,    8) (   7,    6) (   7,    3) (   8,    5) (   7,    7)
          (   7,    6) (   9,    7) (   7,    8) (   7,    6) (   9,    7) (   9,    8) (   8,    7) (   8,    8) (   9,    8) (   7,    7)
          (   7,    6) (   6,    7) (   8,    6) (   7,    6) (   8,    6) (   7,    4) (   8,    7) (   8,    6) (   8,    5) (   6,    5)
          (   8,    7) (   7,    8) (   7,    7) (   6,    7) (   6,    3) (   6,    7) (   7,    7) (   7,    6) (   8,    6) (   8,    4)
          (   8,    5) (   6,    8) (   7,    7) (   8,    7) (   9,    7) (   5,    7) (   8,    8) (   8,    7) (   9,    6) (   8,    8)
          (   8,    7) (   7,    7) (   8,    6) (   7,    4) (   8,    6) (   7,    5) (   7,    7) (   8,    7) (   8,    6) (   7,    7)
          (   7,    4) (   6,    8) (   8,    5) (   7,    7) (   8,    5) (   6,    7) (   6,    6) (   6,    5) (   7,    7) (   6,    7)
          (   8,    6) (   8,    8) (   8,    6) (   8,    5) (   8,    8) (   8,    7) (   9,    8) (   8,    8) (   8,    7) (   8,    8)
          (   8,    7) (   8,    6) (   8,    8) (   8,    8) (   8,    7) (   8,    7) (   8,    6) (   9,    8) (   8,    8) (   9,    7)
          (   9,    5) (   8,    7) (   8,    5) (   8,    6) (   8,    7) (   9,    8) (   8,    8) (   9,    6) (   8,    7) (   8,    7)
          (   8,    7) (   8,    7) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   9,    7) (   9,    7) (   8,    8) (   9,    6)
          (   8,    8) (   8,    6) (   8,    7) (   9,    6) (   8,    7) (   9,    8) (   8,    8) (   8,    6) (   8,    6) (   8,    7)
          (   8,    7) (   8,    6) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    6) (   8,    8) (   8,    7) (   8,    7)
          (   8,    8) (   9,    6) (   8,    7) (   8,    8) (   8,    7) (   8,    8) (   8,    7) (   8,    8) (   8,    7) (   8,    7)
          (   8,    5) (   9,    5) (   8,    7) (   8,    8) (   8,    6) (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    7) (   8,    7) (   8,    7) (   8,    7) (   8,    6) (   8,    8) (   8,    8) (   8,    7) (   8,    7)
          (   8,    7) (   8,    8) (   8,    7) (   8,    7) (   9,    7) (   8,    8) (   8,    7) (   9,    7) (   8,    8) (   8,    7)
          (   8,    6) (   8,    8) (   8,    8) (   8,    7) (   8,    7) (   8,    7) (   8,    4) (   8,    7) (   8,    7) (   8,    7)
          (   8,    7) (   8,    8) (   8,    5) (   8,    6) (   8,    8) (   8,    7) (   8,    7) (   9,    8) (   8,    8) (   8,    6)
          (   9,    8) (   8,    7) (   8,    8) (   9,    7) (   8,    8) (   8,    8) (   8,    7) (   8,    6) (   8,    8) (   8,    6)
          (   8,    7) (   8,    7) (   8,    8) (   9,    7) (   9,    7) (   8,    8) (   8,    7) (   8,    6) (   8,    7) (   8,    7)
          (   8,    6) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    7) (   8,    8) (   9,    7) (   8,    7) (   8,    7)
          (   8,    6) (   8,    8) (   8,    7) (   8,    6) (   8,    6) (   8,    8) (   8,    5) (   8,    7) (   8,    6) (   8,    8)
          (   8,    8) (   9,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    8)
          (   9,    8) (   8,    7) (   8,    5) (   8,    5) (   8,    7) (   8,    8) (   8,    8) (   8,    7) (   8,    8) (   8,    7)
          (   9,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    7) (   8,    8) (   8,    5) (   8,    6) (   9,    7)
          (   8,    7) (   8,    8) (   8,    8) (   8,    7) (   8,    7) (   8,    7) (   8,    6) (   8,    8) (   8,    8) (   9,    7)
          (   8,    8) (   8,    4) (   8,    7) (   8,    7) (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    7) (   8,    7)
          (   8,    6) (   8,    8) (   8,    7) (   8,    7) (   8,    7) (   8,    8) (   8,    8) (   8,    8) (   8,    7) (   8,    8)
          (   8,    7) (   8,    8) (   8,    7) (   8,    7) (   8,    6) (   8,    7) (   8,    7) (   8,    8) (   8,    6) (   8,    8)
          (   8,    7) (   8,    6) (   8,    8) (   8,    7) (   8,    8) (   8,    7) (   8,    7) (   8,    6) (   8,    8) (   8,    5)
          (   9,    7) (   8,    6) (   8,    8) (   8,    6) (   8,    6) (   8,    8) (   8,    7) (   8,    5) (   8,    8) (   8,    7)
          (   9,    7) (   8,    6) (   8,    7) (   8,    5) (   8,    8) (   8,    6) (   8,    6) (   9,    8) (   8,    6) (   8,    7)
          (   8,    7) (   8,    7) (   8,    7) (   8,    8) (   8,    7) (   9,    8) (   9,    7) (   8,    7) (   8,    8) (   8,    6)
          (   8,    7) (   8,    7) (   8,    7) (   8,    8) (   8,    7) (   8,    7) (   9,    5) (   8,    7) (   8,    6) (   9,    8)
          (   8,    7) (   8,    7) (   8,    7) (   8,    6) (   8,    6) (   8,    7) (   8,    8) (   8,    5) (   8,    8) (   8,    8)
          (   8,    8) (   8,    7) (   8,    7) (   8,    7) (   8,    8) (   8,    7) (   8,    6) (   8,    6) (   8,    7) (   8,    7)
          (   8,    8) (   9,    7) (   8,    5) (   9,    6) (   8,    8) (   8,    8) (   8,    7) (   8,    8) (   8,    6) (   8,    8)
          (   8,    6) (   8,    7) (   8,    8) (   8,    6) (   8,    7) (   8,    7) (   8,    7) (   9,    7) (   8,    8) (   8,    8)
          (   9,    7) (   8,    8) (   8,    8) (   8,    7) (   8,    7) (   8,    8) (   8,    8) (   9,    8) (   8,    8) (   8,    6)
          (   9,    8) (   9,    8) (   9,    6) (   8,    7) (   9,    7) (   8,    7) (   8,    8) (   8,    5) (   9,    5) (   8,    6)
          (   8,    5) (   8,    4) (   8,    8) (   8,    7) (   8,    5) (   9,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    8)
          (   8,    8) (   8,    6) (   8,    8) (   8,    8) (   8,    6) (   8,    7) (   8,    6) (   8,    8) (   8,    6) (   8,    7)
          (   8,    8) (   8,    7) (   8,    6) (   8,    7) (   8,    7) (   8,    6) (   9,    7) (   8,    7) (   8,    5) (   8,    7)
          (   9,    7) (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   9,    7) (   8,    8) (   8,    7) (   8,    7) (   8,    8)
          (   8,    7) (   8,    7) (   8,    7) (   9,    7) (   8,    7) (   8,    7) (   8,    7) (   8,    6) (   9,    7) (   8,    8)
          (   8,    8) (   8,    8) (   9,    8) (   8,    8) (   8,    8) (   8,    7) (   8,    6) (   8,    8) (   8,    6) (   8,    7)
         
node   7 sent_total   5577  recv_total   4866

node   8  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   9,    1) (   9,    9) (   9,    9) (   9,    9) (   9,    8) (   9,    9)
          (   9,    8) (   9,    8) (   9,    8) (   9,    8) (   9,    6) (   9,    6) (   9,    8) (   9,    9) (   9,    8) (   9,    8)
          (   9,    8) (   9,    9) (   9,    8) (   9,    9) (   9,    7) (   9,    9) (   9,    9) (   9,    6) (   9,    8) (   9,    8)
          (   9,    7) (   9,    9) (   9,    8) (   9,    7) (   9,    9) (   9,    9) (   9,    8) (   9,    9) (   9,    7) (   9,    9)
          (   9,    8) (   9,    9) (   9,    9) (   9,    8) (   9,    8) (   9,    8) (   9,    9) (   9,    9) (   9,    9) (  10,    9)
          (   9,    9) (   9,    9) (   9,    4) (   8,    7) (   8,    8) (   9,    7) (   8,    8) (   7,    6) (   7,    9) (   7,    8)
          (   8,    8) (   9,    7) (   9,    7) (   7,    8) (   7,    6) (   9,    6) (   8,    8) (   8,    9) (   9,    7) (   9,    7)
          (   8,    5) (   6,    7) (  10,    8) (   9,    8) (   9,    6) (   9,    8) (   7,    6) (   9,    8) (   7,    8) (   8,    5)
          (  10,    9) (   8,    8) (   9,    5) (   7,    5) (   8,    8) (   9,    8) (   8,    7) (   8,    7) (   8,    7) (   7,    9)
          (   9,    5) (   9,    6) (   9,    6) (   8,    5) (   7,    8) (   9,    8) (   7,    7) (   9,    5) (   7,    7) (   8,    9)
          (   9,    6) (   9,    8) (   6,    6) (   9,    4) (   9,    7) (   8,    8) (   9,    6) (   9,    8) (   7,    7) (   7,    6)
          (   9,    7) (   5,    7) (   8,    4) (   8,    8) (   9,    6) (   9,    7) (   9,    7) (   7,    7) (   8,    6) (   8,    7)
          (   7,    5) (   8,    7) (   8,    7) (   8,    8) (   9,    6) (   9,    6) (  10,    8) (   6,    6) (   9,    6) (   8,    7)
          (   9,    6) (   8,    8) (   9,    7) (   8,    8) (   8,    8) (   9,    5) (   9,    6) (   9,    5) (   9,    7) (   7,    8)
          (   9,    6) (  10,    5) (   9,    6) (   9,    4) (   9,    7) (   9,    7) (   7,    6) (   7,    5) (   7,    8) (   9,    7)
          (   9,    8) (   8,    7) (   6,    7) (   7,    8) (   8,    7) (   8,    9) (   7,    8) (   7,    7) (   8,    9) (   5,    9)
          (   8,    7) (   6,    7) (   7,    8) (   7,    7) (   7,    9) (   6,    6) (   6,    6) (   7,    9) (   8,    7) (   8,    6)
          (   7,    8) (   8,    7) (   6,    8) (   7,    9) (   7,    7) (   8,    8) (   7,    7) (   6,    7) (   8,    7) (   7,    6)
          (   5,    6) (   9,    9) (   8,    9) (   8,    5) (   8,    7) (   8,    8) (   8,    7) (   8,    7) (   8,    8) (   7,    8)
          (   7,    6) (   7,    8) (   8,    9) (   8,    9) (   7,    9) (   8,    7) (   8,    7) (   8,    9) (   6,    7) (   7,    9)
          (   6,    7) (   9,    8) (   7,    8) (   8,    8) (   7,    8) (   6,    6) (   8,    6) (   8,    8) (   6,    6) (   7,    6)
          (   8,    5) (   9,    8) (   7,    9) (   8,    5) (   6,    8) (   8,    9) (   7,    5) (   8,    6) (   6,    7) (   6,    5)
          (   8,    8) (   8,    8) (   7,    8) (   8,    9) (   7,    9) (   8,    7) (   7,    8) (   8,    9) (   9,    9) (   8,    6)
          (   7,    7) (   8,    7) (   6,    8) (   8,    8) (   7,    9) (   6,    6) (   7,    8) (   7,    6) (   8,    6) (   7,    6)
          (   8,    7) (   8,    7) (   8,    9) (   8,    7) (   7,    5) (   7,    8) (   6,    7) (   7,    6) (   8,    6) (   8,    8)
          (   8,    7) (   7,    6) (   8,    8) (   9,    8) (   7,    7) (   7,    9) (   6,    8) (   7,    9) (   8,    8) (   6,    8)
          (   8,    6) (   9,    6) (   7,    8) (   8,    8) (   8,    7) (   7,    6) (   7,    5) (   7,    9) (   5,    6) (   8,    8)
          (   7,    9) (   6,    8) (   9,    6) (   7,    7) (   7,    8) (   8,    7) (   6,    7) (   6,    9) (   8,    8) (   8,    7)
          (   8,    8) (   6,    7) (   7,    8) (   8,    8) (   8,    7) (   8,    7) (   7,    8) (   8,    8) (   7,    7) (   7,    7)
          (   8,    8) (   7,    7) (   7,    7) (   6,    8) (   8,    8) (   8,    9) (   7,    9) (   7,    6) (   7,    5) (   5,    6)
          (   8,    7) (   8,    9) (   8,    8) (   8,    9) (   8,    8) (   8,    7) (   8,    6) (   8,    9) (   9,    8) (   8,    9)
          (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,    9)
          (   8,    9) (   8,    8) (   8,    9) (   8,    8) (   8,    7) (   8,    9) (   8,    9) (   8,    8) (   8,    7) (   8,    9)
          (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,    8) (   8,    8)
          (   8,    7) (   8,    9) (   8,    9) (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   9,    8) (   8,    9) (   8,    8)
          (   8,    7) (   8,    9) (   8,    8) (   8,    8) (   9,    8) (   8,    9) (   8,    7) (   8,    9) (   8,    8) (   9,    9)
          (   8,    8) (   8,    8) (   8,    8) (   8,    9) (   8,    7) (   8,    8) (   9,    9) (   8,    8) (   9,    8) (   8,    6)
          (   8,    7) (   8,    7) (   8,    9) (   8,    9) (   8,    8) (   9,    9) (   8,    8) (   8,    6) (   8,    9) (   8,    9)
          (   8,    7) (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,    8) (   9,    9) (   8,    7)
          (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    9) (   8,    9) (   8,    7) (   8,    7) (   9,    8) (   8,    8)
          (   9,    9) (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,    7) (   8,    7) (   8,    8)
          (   8,    8) (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    8) (   8,    7) (   8,    8) (   8,    9) (   8,    8)
          (   8,    7) (   8,    8) (   8,    9) (   8,    5) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   9,    8)
          (   8,    9) (   8,    7) (   8,    9) (   8,    8) (   8,    8) (   8,    8) (   8,    6) (   8,    7) (   9,    9) (   8,    9)
          (   8,    8) (   9,    7) (   8,    7) (   8,    7) (   8,    8) (   8,    8) (   8,    9) (   8,    8) (   8,    6) (   8,    7)
          (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   9,    8) (   8,    6) (   8,    9) (   9,    9)
          (   9,    8) (   8,    6) (   8,    7) (   8,    9) (   8,    9) (   8,    6) (   8,    7) (   8,    8) (   9,    7) (   8,    8)
          (   8,    8) (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   8,    9)
          (   8,    9) (   8,    5) (   8,    9) (   8,    7) (   8,    9) (   8,    9) (   8,    8) (   8,    8) (   8,    8) (   9,    9)
          (   8,    9) (   8,    8) (   8,    9) (   8,    8) (   8,    8) (   8,    9) (   8,    8) (   9,    7) (   8,    9) (   8,    8)
          (   8,    9) (   8,    9) (   8,    9) (   8,    7) (   8,    9) (   8,    8) (   8,    7) (   8,    9) (   8,    8) (   8,    9)
          (   9,    9) (   8,    9) (   8,    7) (   8,    9) (   8,    8) (   8,    9) (   8,    6) (   8,    8) (   8,    8) (   8,    9)
          (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    7) (   8,    9) (   8,    9) (   9,    9)
          (   8,    7) (   8,    9) (   8,    9) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    9) (   8,    8) (   8,    9)
          (   8,    9) (   8,    8) (   8,    9) (   8,    7) (   8,    8) (   8,    5) (   8,    9) (   8,    8) (   8,    8) (   8,    9)
          (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    8) (   8,    6) (   8,    9) (   8,    9) (   8,    7)
          (   9,    9) (   8,    9) (   8,    6) (   8,    8) (   8,    8) (   8,    9) (   8,    7) (   8,    9) (   9,    8) (   8,    7)
          (   8,    8) (   8,    8) (   9,    9) (   8,    8) (   8,    6) (   8,    9) (   8,    8) (   8,    7) (   8,    9) (   8,    8)
          (   8,    7) (   8,    9) (   9,    7) (   8,    8) (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   9,    9) (   9,    9)
          (   8,    9) (   8,    8) (   8,    8) (   8,    7) (   8,    8) (   8,    8) (   8,    9) (   8,    7) (   8,    8) (   8,    9)
          (   8,    9) (   8,    6) (   8,    9) (   8,    8) (   8,    8) (   8,    8) (   8,    7) (   9,    8) (   8,    8) (   8,    9)
          (   8,    6) (   8,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    9) (   8,    7) (   8,    9) (   8,    8) (   8,    9)
          (   8,    8) (   8,    9) (   8,    9) (   8,    6) (   9,    6) (   8,    8) (   8,    9) (   8,    8) (   8,    9) (   8,    9)
          (   8,    8) (   8,    8) (   8,    8) (   8,    9) (   8,    9) (   9,    9) (   8,    9) (   8,    9) (   8,    9) (   8,    7)
          (   8,    8) (   8,    9) (   8,    8) (   8,    9) (   8,    9) (   8,    7) (   8,    8) (   8,    9) (   8,    8) (   9,    8)
          (   8,    9) (   8,    7) (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   9,    9) (   8,    9) (   8,    8) (   8,    9)
          (   8,    9) (   8,    9) (   8,    8) (   8,    9) (   8,    7) (   8,    8) (   8,    9) (   8,    9) (   8,    9) (   8,    9)
          (   8,    9) (   9,    8) (   9,    9) (   8,    9) (   8,    7) (   8,    7) (   8,    8) (   9,    9) (   8,    9) (   8,    9)
          (   8,    8) (   8,    8) (   9,    8) (   8,    8) (   8,    8) (   8,    8) (   8,    7) (   8,    7) (   9,    9) (   8,    7)
          (   8,    8) (   8,    9) (   8,    7) (   8,    7) (   8,    9) (   8,    8) (   8,    9) (   8,    8) (   9,    9) (   8,    8)
         
node   8 sent_total   5576  recv_total   5449

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   9,    2) (   9,    7) (   9,    7) (  10,    9) (   9,    9) (   9,    8)
          (  10,    8) (   9,    6) (   9,    8) (   9,    7) (   9,    9) (  10,    8) (   9,    8) (   9,    9) (   9,    8) (   9,    9)
          (   9,    9) (   9,    8) (   9,    6) (   9,    8) (   9,    8) (   9,    7) (   9,    6) (   9,    9) (   9,    9) (   9,    8)
          (   9,    9) (   9,    8) (   9,    9) (   9,    9) (   9,    7) (   9,    8) (   9,    9) (  10,    8) (   9,    9) (   9,    7)
          (   9,    7) (   9,    8) (   9,    8) (   9,    9) (   9,    9) (  10,    8) (  10,    8) (   9,    8) (  10,    8) (   9,    7)
          (  10,    8) (   9,    7) (   8,    8) (   8,    8) (   7,    7) (   7,    7) (   8,    8) (   8,    7) (   8,    7) (   9,    7)
          (   8,    6) (   9,    7) (   9,    8) (   9,    7) (   7,    9) (   8,    7) (   8,    9) (   8,    7) (   7,    9) (   9,    7)
          (   7,    8) (   7,    6) (   8,    8) (   7,    9) (   7,    6) (   7,    7) (   9,    7) (   8,    8) (   8,    8) (   8,    6)
          (   8,    8) (   8,    9) (   7,    5) (   7,    6) (   8,    9) (   8,    9) (   7,    9) (   8,    7) (   9,    8) (   7,    7)
          (   8,    9) (   8,    4) (   7,    6) (   9,    7) (   8,    6) (   7,    8) (   8,    8) (  10,    7) (   9,    9) (   8,    8)
          (   8,    6) (   7,    8) (   8,    5) (   8,    8) (   5,    5) (   9,    7) (   8,    5) (   8,    6) (   9,    5) (   9,    6)
          (   6,    3) (   8,    8) (   9,    6) (   9,    8) (   8,    8) (   8,    7) (   9,    6) (   7,    4) (   9,    3) (  10,    8)
          (   8,    8) (   8,    6) (   8,    6) (   9,    8) (   9,    7) (   8,    6) (  10,    4) (   7,    6) (   9,    7) (  10,    6)
          (   8,    7) (  10,    7) (   8,    6) (   8,    5) (   8,    7) (  10,    8) (   7,    8) (   8,    4) (   8,    7) (   6,    5)
          (   7,    6) (  10,    8) (   8,    6) (   7,    7) (   9,    6) (   8,    7) (   8,    7) (   8,    3) (   9,    5) (   8,    7)
          (   8,    7) (   8,    6) (   7,    6) (   7,    6) (   7,    7) (   6,    9) (   7,    8) (   6,    6) (   8,    8) (   7,    7)
          (   7,    7) (   6,    7) (   6,    8) (   6,    8) (   7,    8) (   7,    7) (   7,    8) (   7,    6) (   7,    7) (   7,    7)
          (   7,    6) (   7,    6) (   6,    9) (   7,    6) (   6,    7) (   7,    7) (   7,    6) (   7,    7) (   5,    7) (   5,    9)
          (   7,    8) (   7,    7) (   6,    7) (   7,    9) (   6,    7) (   7,    9) (   6,    6) (   7,    8) (   7,    9) (   6,    6)
